timestamp,session_elapsed_s,perf_counter,force_raw,force_rms
1778587489.719522,0.20534595800000943,202.366738083,0.0,0.0
1778587489.725174,0.21034595800000488,202.371738083,0.0,0.0
1778587489.730117,0.21534595800000034,202.376738083,0.0,0.0
1778587489.7350779,0.2203459579999958,202.381738083,0.0,0.0
1778587489.740042,0.22534595799999124,202.38673808299998,0.0,0.0
1778587489.7446039,0.2303459579999867,202.39173808299998,0.0,0.0
1778587489.750174,0.23534595799998215,202.39673808299997,0.0,0.0
1778587489.7550359,0.2403459579999776,202.40173808299997,0.0,0.0
1778587489.7598422,0.24534595799997305,202.40673808299996,0.0,0.0
1778587489.7650838,0.2503459579999685,202.41173808299996,0.0,0.0
1778587489.770057,0.25534595799996396,202.41673808299996,0.0,0.0
1778587489.774843,0.2603459579999594,202.42173808299995,0.08002587107041184,0.04001293553520592
1778587489.780125,0.26534595799995486,202.42673808299995,0.0800305211348717,0.05658848017418679
1778587489.7850199,0.2703459579999503,202.43173808299994,0.08003517119933157,0.06930846445890221
1778587489.790221,0.27534595799994577,202.43673808299994,0.08003982126379143,0.08003284633596278
1778587489.795033,0.2803459579999412,202.44173808299993,0.0800444713282513,0.08003749640041283
1778587489.799412,0.2853459579999367,202.44673808299993,0.08004912139271116,0.08004214646486286
1778587489.805393,0.2903459579999321,202.45173808299992,0.08005377145717102,0.08004679652931293
1778587489.809592,0.2953459579999276,202.45673808299992,0.08005377145717102,0.08005028400167952
1778587489.815329,0.30034595799992303,202.46173808299991,0.08005377145717102,0.08005260896637897
1778587489.819756,0.3053459579999185,202.4667380829999,0.08005377145717102,0.08005377145717102
1778587489.824458,0.31034595799991394,202.4717380829999,0.08005377145717102,0.08005377145717102
1778587489.830249,0.3153459579999094,202.4767380829999,0.08023440176270187,0.08009896722144669
1778587489.835083,0.32034595799990484,202.4817380829999,0.08026675290584796,0.08015223561651454
1778587489.8399591,0.3253459579999003,202.4867380829999,0.08029910404899407,0.08021356382161196
1778587489.84444,0.33034595799989575,202.4917380829999,0.08033145519214016,0.08028293662514019
1778587489.849656,0.3353459579998912,202.49673808299988,0.08036380633528625,0.08031528776500438
1778587489.8551948,0.34034595799988665,202.50173808299988,0.08039615747843235,0.08034763890487119
