timestamp,sample_timestamp,unityTimestamp,localTimestamp,emg1,emg2,rms1,rms2,left_processed,right_processed
8422.7911944,8422.7911944,8422.7911944,8422.7911944,0.0,0.0,0.0,0.0,0.0,0.0
8422.7961944,8422.7961944,8422.7961944,8422.7961944,0.046978349583444615,0.0,0.03321870955940591,0.0,0.0,0.0
8422.801194399999,8422.801194399999,8422.801194399999,8422.801194399999,0.0,0.0,0.027122962778086093,0.0,0.0,0.0
8422.806194399998,8422.806194399998,8422.806194399998,8422.806194399998,0.0,0.0,0.023489174791722307,0.0,0.0,0.0
8422.811194399997,8422.811194399997,8422.811194399997,8422.811194399997,0.0,0.0,0.021009356627866217,0.0,0.0,0.0
8422.816194399997,8422.816194399997,8422.816194399997,8422.816194399997,0.0,0.0,0.019178830906254996,0.0,0.0,0.0
8422.821194399996,8422.821194399996,8422.821194399996,8422.821194399996,-0.012565397005636286,0.0,0.018380325395431402,0.0,0.0,0.0
8422.826194399995,8422.826194399995,8422.826194399995,8422.826194399995,0.0,0.0,0.017193220071781142,0.0,0.0,0.0
8422.831194399994,8422.831194399994,8422.831194399994,8422.831194399994,0.0,0.0,0.016209923337585475,0.0,0.0,0.0
8422.836194399993,8422.836194399993,8422.836194399993,8422.836194399993,0.0,0.0,0.015378083533046582,0.0,0.0,0.0
8422.841194399993,8422.841194399993,8422.841194399993,8422.841194399993,0.0,0.0,0.014662427343053598,0.0,0.0,0.0
8422.846194399992,8422.846194399992,8422.846194399992,8422.846194399992,0.0,0.0,0.014038205403747256,0.0,0.0,0.0
8422.851194399991,8422.851194399991,8422.851194399991,8422.851194399991,0.2374968474945147,0.0,0.06723644107025843,0.0,0.0,0.0
8422.85619439999,8422.85619439999,8422.85619439999,8422.85619439999,0.0,0.0,0.0647906557974695,0.0,0.0,0.0
8422.86119439999,8422.86119439999,8422.86119439999,8422.86119439999,0.0,0.0,0.06259372018625423,0.0,0.0,0.0
8422.866194399989,8422.866194399989,8422.866194399989,8422.866194399989,0.0,0.0,0.06060610896463241,0.0,0.0,0.0
8422.871194399988,8422.871194399988,8422.871194399988,8422.871194399988,0.0,0.0,0.06060610896463241,0.0,0.0,0.0
8422.876194399987,8422.876194399987,8422.876194399987,8422.876194399987,0.00381290413304705,0.0,0.05946489511135426,0.0,0.0,0.0
8422.881194399986,8422.881194399986,8422.881194399986,8422.881194399986,0.0,0.0,0.05946489511135426,0.0,0.0,0.0
8422.886194399985,8422.886194399985,8422.886194399985,8422.886194399985,0.0,0.0,0.05946489511135426,0.0,0.0,0.0
8422.891194399985,8422.891194399985,8422.891194399985,8422.891194399985,0.0,0.0,0.05946489511135426,0.0,0.0,0.0
8422.896194399984,8422.896194399984,8422.896194399984,8422.896194399984,0.0,0.0,0.05946489511135426,0.0,0.0,0.0
8422.901194399983,8422.901194399983,8422.901194399983,8422.901194399983,0.0,0.0,0.05938186318637228,0.0,0.0,0.0
8422.906194399982,8422.906194399982,8422.906194399982,8422.906194399982,-0.10389383684104204,0.0,0.0648137813958737,0.0,0.0,0.0
8422.911194399981,8422.911194399981,8422.911194399981,8422.911194399981,0.0,0.0,0.06481378139587368,0.0,0.0,0.0
8422.91619439998,8422.91619439998,8422.91619439998,8422.91619439998,0.0,0.0,0.0648137813958737,0.0,0.0,0.0
