event_id,timestamp,session_elapsed_s,source,control_mode,force_value,left_value,right_value,threshold,trigger_id,simulated,perf_counter
1,1779288916.440346,0.24223150000034366,force,force,0.7159416272353062,0.22640668228905608,0.5167589235046618,0.35,force_jump,False,82685.2522508
