timestamp,session_elapsed_s,perf_counter,force_raw,force_rms
1779293531.408029,10.280164499999955,87300.1522055,0.0,0.0
1779293531.4192798,10.285164500004612,87300.1572055,0.0,0.0
1779293531.4209692,10.290164500009269,87300.1622055,0.0,0.0
1779293531.4243834,10.295164500013925,87300.16720550001,0.0,0.0
1779293531.4288778,10.300164500018582,87300.17220550001,0.0,0.0
1779293531.4335186,10.305164500023238,87300.17720550002,0.0,0.0
1779293531.4381628,10.310164500027895,87300.18220550002,0.0,0.0
1779293531.444198,10.315164500032552,87300.18720550003,0.0,0.0
1779293531.448527,10.320164500037208,87300.19220550003,0.0,0.0
1779293531.4531639,10.325164500041865,87300.19720550004,0.0,0.0
1779293531.4587603,10.330164500046521,87300.20220550004,0.6795704818742747,0.33978524093713736
1779293531.463169,10.335164500051178,87300.20720550005,0.7420858142364382,0.5031171323672529
1779293531.468433,10.340164500055835,87300.21220550005,0.8046011465986016,0.6441836695837562
1779293531.473205,10.345164500060491,87300.21720550006,0.8671164789607649,0.7764955551577373
1779293531.4796169,10.350164500065148,87300.22220550006,0.9296318113229283,0.8387759911781579
1779293531.4833422,10.355164500069804,87300.22720550006,0.9921471436850917,0.9010889596120815
1779293531.488324,10.360164500074461,87300.23220550007,1.0546624760472552,0.9634281480491262
1779293531.4934142,10.365164500079118,87300.23720550007,1.0546624760472552,1.0091081626999021
1779293531.498181,10.370164500083774,87300.24220550008,1.0546624760472552,1.0393862094848174
1779293531.5033267,10.375164500088431,87300.24720550008,1.0546624760472552,1.0546624760472552
1779293531.5082204,10.380164500093088,87300.25220550009,0.7513170261412621,0.9876001327607408
1779293531.5132802,10.385164500097744,87300.2572055001,0.6954818927562962,0.9045438372027478
1779293531.518608,10.3901645001024,87300.2622055001,0.6396467593713303,0.8015037822864596
1779293531.523229,10.395164500107057,87300.2672055001,0.5838116259863644,0.6704767573027266
1779293531.5299187,10.400164500111714,87300.2722055001,0.5279764926013986,0.6149061374109552
1779293531.5334558,10.40516450011637,87300.27720550011,0.47214135921643263,0.5593881995612489
1779293531.5385854,10.410164500121027,87300.28220550012,0.4163062258314667,0.5039403556288428
1779293531.543336,10.415164500125684,87300.28720550012,0.4163062258314667,0.46051557714003966
1779293531.548206,10.42016450013034,87300.29220550013,0.4163062258314667,0.43094375621444525
1779293531.553201,10.425164500134997,87300.29720550013,0.4163062258314667,0.4163062258314667
1779293531.5581114,10.430164500139654,87300.30220550013,0.4678667720205588,0.4297766679797363
1779293531.5632339,10.43516450014431,87300.30720550014,0.47140218767345893,0.44377389688791435
1779293531.5683641,10.440164500148967,87300.31220550014,0.4749376033263591,0.45825646193580477
1779293531.5733776,10.445164500153624,87300.31720550015,0.4784730189792592,0.4731864050902068
1779293531.578504,10.45016450015828,87300.32220550015,0.48200843463215937,0.4767216983063547
1779293531.583069,10.455164500162937,87300.32720550016,0.48554385028505953,0.4802569933251096
1779293531.588219,10.460164500167593,87300.33220550016,0.4890792659379597,0.4837922901069541
1779293531.5942035,10.46516450017225,87300.33720550017,0.4890792659379597,0.4864365370598234
1779293531.5981724,10.470164500176907,87300.34220550017,0.4890792659379597,0.4881978122802479
1779293531.6032286,10.475164500181563,87300.34720550018,0.4890792659379597,0.4890792659379597
1779293531.6082516,10.48016450018622,87300.35220550018,0.5034889344820292,0.49272119201864295
1779293531.6133323,10.485164500190876,87300.35720550019,0.5070832755894056,0.4972503424506506
1779293531.6187992,10.490164500195533,87300.36220550019,0.510677616696782,0.5026491599748898
1779293531.6235044,10.49516450020019,87300.3672055002,0.5142719578041584,0.5088963131884425
1779293531.6282349,10.500164500204846,87300.3722055002,0.5178662989115348,0.5124905430126588
1779293531.633432,10.505164500209503,87300.3772055002,0.5214606400189111,0.5160847743869438
1779293531.638406,10.51016450021416,87300.38220550021,0.5250549811262875,0.5196790072791356
1779293531.6445234,10.515164500218816,87300.38720550021,0.5250549811262875,0.5223677270487515
1779293531.6486053,10.520164500223473,87300.39220550022,0.5250549811262875,0.5241587065730928
1779293531.6530502,10.52516450022813,87300.39720550022,0.5250549811262875,0.5250549811262875
1779293531.6583612,10.530164500232786,87300.40220550023,0.5395834155174898,0.528724517569901
1779293531.6632056,10.535164500237443,87300.40720550023,0.5432116101406935,0.5332903951188829
1779293531.6683846,10.5401645002421,87300.41220550024,0.5468398047638974,0.5387359327566958
1779293531.6735048,10.545164500246756,87300.41720550024,0.5504679993871011,0.5450408026277986
1779293531.6783297,10.550164500251412,87300.42220550025,0.5540961940103049,0.5486688974308196
1779293531.6831877,10.555164500256069,87300.42720550025,0.5577243886335086,0.5522969935453165
1779293531.6883035,10.560164500260726,87300.43220550026,0.5613525832567123,0.555925090945612
1779293531.6936023,10.565164500265382,87300.43720550026,0.5613525832567123,0.5586395374817501
1779293531.6982307,10.570164500270039,87300.44220550027,0.5613525832567123,0.5604477366052015
1779293531.7037892,10.575164500274695,87300.44720550027,0.5613525832567123,0.5613525832567123
1779293531.7093773,10.580164500279352,87300.45220550027,0.5613525832567123,0.5613525832567123
1779293531.713393,10.585164500284009,87300.45720550028,0.5795320896166827,0.5659522089104413
1779293531.7181742,10.590164500288665,87300.46220550028,0.5831674612002234,0.5714401053820429
1779293531.7236238,10.595164500293322,87300.46720550029,0.5868028327837643,0.5777966809333166
1779293531.7282698,10.600164500297979,87300.4722055003,0.5904382043673051,0.5849992667597393
1779293531.7333515,10.605164500302635,87300.4772055003,0.594073575950846,0.5886345511404503
1779293531.738253,10.610164500307292,87300.4822055003,0.5977089475343869,0.5922698365916561
1779293531.74364,10.615164500311948,87300.4872055003,0.5977089475343869,0.5949900542750362
1779293531.7484732,10.620164500316605,87300.49220550031,0.5977089475343869,0.5968021806953747
1779293531.7531428,10.625164500321262,87300.49720550032,0.5977089475343869,0.5977089475343869
1779293531.7581778,10.630164500325918,87300.50220550032,0.5977089475343869,0.5977089475343869
1779293531.7633126,10.635164500330575,87300.50720550033,0.6157794932138778,0.6022774157626063
1779293531.7683225,10.640164500335231,87300.51220550033,0.6193942266138021,0.6077305250171697
1779293531.7734234,10.645164500339888,87300.51720550033,0.6230089600137263,0.6140500269614234
1779293531.7786365,10.650164500344545,87300.52220550034,0.6266236934136504,0.6212147393675554
1779293531.78322,10.655164500349201,87300.52720550034,0.6302384268135747,0.6248293967155573
1779293531.7884157,10.660164500353858,87300.53220550035,0.6338531602134989,0.6284440549384325
1779293531.7935581,10.665164500358514,87300.53720550035,0.6374678936134232,0.6320587140211714
1779293531.7984498,10.670164500363171,87300.54220550036,0.6374678936134232,0.6347639195246052
1779293531.8038387,10.675164500367828,87300.54720550036,0.6374678936134232,0.6365661345996273
1779293531.8084247,10.680164500372484,87300.55220550037,0.6374678936134232,0.6374678936134232
1779293531.8133397,10.685164500377141,87300.55720550037,0.6516848247235255,0.6410516860867648
1779293531.8183355,10.690164500381798,87300.56220550038,0.6552509862646876,0.6455187054903303
1779293531.8236089,10.695164500386454,87300.56720550038,0.6588171478058495,0.6508556513173154
1779293531.8281398,10.70016450039111,87300.57220550039,0.6623833093470116,0.6570461643827455
1779293531.833854,10.705164500395767,87300.57720550039,0.6659494708881736,0.6606122606191959
1779293531.8383696,10.710164500400424,87300.5822055004,0.6695156324293356,0.6641783575569188
1779293531.8431633,10.71516450040508,87300.5872055004,0.6730817939704977,0.6677444551846788
1779293531.848366,10.720164500409737,87300.5922055004,0.6730817939704977,0.6704136936609698
1779293531.8537862,10.725164500414394,87300.59720550041,0.6730817939704977,0.6721920272866385
1779293531.8583696,10.73016450041905,87300.60220550041,0.6730817939704977,0.6730817939704977
1779293531.8632033,10.735164500423707,87300.60720550042,0.6869713698925114,0.6765809203590551
1779293531.8683326,10.740164500428364,87300.61220550042,0.6904606352759931,0.6809448866587532
1779293531.8734517,10.74516450043302,87300.61720550043,0.6939499006594748,0.6861616278103797
1779293531.878137,10.750164500437677,87300.62220550043,0.6974391660429565,0.6922162608018015
1779293531.8832166,10.755164500442334,87300.62720550044,0.7009284314264383,0.6957054710514438
1779293531.8886054,10.76016450044699,87300.63220550044,0.7044176968099201,0.699194681851362
1779293531.8934772,10.765164500451647,87300.63720550045,0.7079069621934018,0.7026838931933592
1779293531.8982658,10.770164500456303,87300.64220550045,0.7079069621934018,0.7052959470684453
1779293531.904067,10.77516450046096,87300.64720550046,0.7079069621934018,0.7070362601989844
